candidate_id,unit_id,label,feature,value,surface,source_field,span_start,span_end,evidence,rule,status,normalization_status,source_sha256,extractor,authority_sha256
078616a8f23c9053a3b93f08c5c68a92e362797f8343b02c24e9f64dd6db1bb3,R142_0052,PER,actors,Vidal Lando,Vidal Lando,text_diplomatic,1027,1038,"onseguenza che a tutti è noto... [Pietro Soranzo, Vidal Lando]",NER_person_name,pending_expert_validation,unresolved,d65659ceb636043ae637ea6ab7cb77e45d4f44ec8e4b92a6b0e1ad616e60ddfb,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
62f884bd8b407c74235921cbb9484ae284ddf238c3bd2f6deb155ffc2763455f,R142_0052,PER,actors,Piero Soranzo,Pietro Soranzo,signatories_raw,0,14,"Pietro Soranzo, Vidal Lando",NER_authority,pending_expert_validation,confirmed,64aad1e84597762830e453b5e292325420403b5b4c8509c3c400a6cab629a13a,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
b1a1809d56251ffa53e7796b1eb5f8a49ce22e0ce4ac06155830f36ced80541f,R142_0052,PER,actors,Vidal Lando,Vidal Lando,signatories_raw,16,27,"Pietro Soranzo, Vidal Lando",NER_person_name,pending_expert_validation,unresolved,64aad1e84597762830e453b5e292325420403b5b4c8509c3c400a6cab629a13a,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
a3d81ec4bccd7507d49e4b6d737be32d7b392fbd2dd5e7a55632676cfc2ffda1,R142_0053,ORG,institutional_terms,Collegio,Collegio,text_diplomatic,132,140,in l'anno 1541 per commissione datane dall'Ecc.mo Collegio coll'autorità dell'Ecc.mo Senato provisto (?) di ,NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
3bbf0771fb8b805c0b511fbddcaf795a9b97b6e13d65ddb736fd6aeda8e37700,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,167,173,ne dall'Ecc.mo Collegio coll'autorità dell'Ecc.mo Senato provisto (?) di habitatione nel Ghetto vecchio ch,NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
b2d9f48e9939bae7affa4d1f3efee19d1d3c76771d18b7eb58f0dadc0c26fc2b,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,291,300,"o Canaregio che pretendono al presente li signori Cattaveri di sottoponer [155] al loro governo, et sotto la ",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
7021f855b904b7e2891006120c7f3dc01cfc23c1aea208d316debc49d266fa2e,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,510,516,"do noi chiamati sopra cio dalla parte dell'ecc.mo Senato di 27 settembre passato sopra la novita, che fece",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
6e343137aa36cbce0230220efc360f6cc892d43adeea0701aa6fa5e092b2b778,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,769,778,"ione, cosi intorno le pretensioni di essi signori Cattaveri, come intorno la scrittura a lei presentata, a no",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
a671236f17a849cced061d3ca6c12b8b1679060a2675378d9d0672bcc9a269a1,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,1254,1260,"e deliberationi, che sono state fatte dall'Ecc.mo Senato in tutti li tempi, secondo, che ha ricercato il s",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
91164557f0037ce2909d9db78c4fe28136995a8a1bef5b4be1707b32ee3b7029,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,1969,1975,"ovviar à molti inconvenienti deliberò coll'ecc.mo Senato l'anno 1516 a 29 marzo, che tutti li hebrei, che ",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
9cf34ed31d437653327d54033f9ef6c4d823a52ec18a3ff60ed9999bb8c02f0e,R142_0053,ORG,institutional_terms,Collegio,collegio,text_diplomatic,2759,2767,"iani, li quali dovessero esser eletti dall'ecc.mo collegio, et dattili da esso quelli ordeni, che piu li fos",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
332ef62a0bf145cb05becd4dcc9e1c52cda0ac902113c83a040f3a4bad83d22f,R142_0053,ORG,institutional_terms,Collegio,Collegio,text_diplomatic,3090,3098,"uelli ordeni, che li fossero dati pur dall'Ecc.mo Collegio per la sua bona custodia.

Che quelli hebrei, che",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
dfa185147f642ff772328b26de073d25741db8dfbc33230581c1d7816d56c981,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,3319,3328,"un terzo alla pieta, et un terzo alli Cl.mi ss.ri Cattaveri, a quali et successori suoi anco fu commessa l'es",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
2aa28257326cd1fd65150ac503ddd132040a2e7a604070c01e9818b4de95ab4c,R142_0053,ORG,institutional_terms,Collegio,collegio,text_diplomatic,3502,3510,"lli ancora, che fossero aggionti dall'Ecc.mo pien collegio, et se ad essi ss.ri cattaveri paresse di aggiong",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
418985506bda8832a7a1c35b50879d6f499d4f53d23ee0ec7907c36a776390b2,R142_0053,ORG,institutional_terms,Cattaveri,cattaveri,text_diplomatic,3532,3541,"ti dall'Ecc.mo pien collegio, et se ad essi ss.ri cattaveri paresse di aggionger alcuna regula potessero senz",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
fcc30fddb645f48f75dcafa7d0c5894b5de115748253045141d94f0cf9d53bff,R142_0053,ORG,institutional_terms,Collegio,Collegio,text_diplomatic,3634,3642,"ro senza alterar il preso raccordarlo nell'ecc.mo Collegio, accioche da esso fosse deliberato quello li foss",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
674fb598683bc52b0b3371335981b47ecf72069769552c6de9700900f69ad5ae,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,3922,3928,"
Questa è la provisione, che fu fatta dall'Ecc.mo Senato circa il Ghetto Nuovo dalla parte verso san Hiero",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
351caa9cb680b3fc897fd0020f1a17d51b75c751725887fe95d62713d4e8b45a,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,5006,5012,"n danno publico et delli datij, delibero l'Ecc.mo Senato con il parer anco di nostri Precessori di far all",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
99aa459b3f5243d428a843b422c1279644e4f37f5b04a1c4d6e0fdec5c3ad03b,R142_0053,LOC,geography,Venezia,Venetia,text_diplomatic,5147,5154,"radette mercantie et altre fossero indrizzate per Venetia, et per cio alli 2 di zugno prese parte non solo ",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
a162a54f73a1fe20a1dc1492ccb17e371407a3956c93a34cc2bf9faa4bf33b03,R142_0053,LOC,geography,Venezia,Venetia,text_diplomatic,5951,5958,"ilitando questi mercanti hebrei levantini venir a Venetia per detto tempo, era insieme necessario provederl",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
e8f29b16ab58d17b03c492c16f73d1ef89df5250d9fd3369ee39830038ea85a0,R142_0053,ORG,institutional_terms,Collegio,Collegio,text_diplomatic,6150,6158,"stessa parte del 1541 deliberato, che dall'Ecc.mo Collegio fosse dato il carico a quel magistrato li fosse p",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
7bfeeab85412687cb8759b5035c306436eaaee32b790569e65841750c268dd3f,R142_0053,ORG,institutional_terms,Collegio,Collegio,text_diplomatic,6322,6330," dati da esso Magistrato et approbati nell'Ecc.mo Collegio, dovendo restar essi hebrei sempre serrati, et cu",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
98e55eddd9156e9a2ba2a752ace3c47c50c0239be99a515c0d868c5e48845475,R142_0053,ORG,institutional_terms,Senato,senato,text_diplomatic,6586,6592,"rmo, et valido, come se fusse fatto per l'istesso senato.

Per essecution della qual parte fu dall'Ecc.mo ",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
a19a5d35baf9c747616cfe0795fa1f90c84afa62807d6ee7b48db66bde63c7b7,R142_0053,ORG,institutional_terms,Collegio,Collegio,text_diplomatic,6642,6650,".

Per essecution della qual parte fu dall'Ecc.mo Collegio commesso [156v] tal carico all'Officio nostro. On",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
2ef873ab03ddcb8083a11f8de2c5bcb6e71d81d4e888a267db1a86480424cd32,R142_0053,ORG,institutional_terms,Collegio,Collegio,text_diplomatic,6947,6955," sotto li 21 luglio 1541 et approbati dall'Ecc.mo Collegio, li quali contengono alzar li muri da una parte, ",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
8feae0828122d2f511f817a57922a8f0027cfa214ea9e5d786d0f54c3350ad86,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,7493,7499,"t per l'auttorità deliberativa datali dall'Ecc.mo Senato ha sempre custodito esso Ghetto, et di tempo in t",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
dfaf29ba044717b877f2151e3aa7d00dcb6577c5e7362bc9d34dacd241d12994,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,7760,7766,one. L'anno 1589 delibero similmente con l'Ecc.mo Senato secondo nel Raccordo del q. Daniel Rodriga di pri,NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
a7cc400f9a0403950e7313f4dc0a763f3c4de17f2c9653b7072cb30529a92d6d,R142_0053,PER,actors,Daniel Rodriga,Daniel Rodriga,text_diplomatic,7795,7809,"e con l'Ecc.mo Senato secondo nel Raccordo del q. Daniel Rodriga di privilegiare li detti hebrei Levantini, et anc",NER_person_context,pending_expert_validation,unresolved,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
02ed68604c13f3696e9ccd137e9d2ce24ce324283c713967d6e28d84d1e5fd55,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,8147,8153,"vitio come viene espresso nella parte dell'Ecc.mo Senato, nella quale è similmente detto che dal nostro Ma",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
29e20d8aaf8deed572b3c1fc5534d5bfcc860d8fd94e00e8cb6d681e55dd6ae6,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,8639,8645,"no le provisioni che sono state fatte dall'Ecc.mo Senato dall'Ecc.mo Collegio, et dal Magistrato nostro pe",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
6f15e59d78bc48e57385db8a3660a93b9ac0ff810698613344d88a5a964030ab,R142_0053,ORG,institutional_terms,Collegio,Collegio,text_diplomatic,8658,8666,"e sono state fatte dall'Ecc.mo Senato dall'Ecc.mo Collegio, et dal Magistrato nostro per la auttorità datale",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
65a0ad0e3c48eac537b342575798e9e4ed62990e6678c9db8bfce408a8582931,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,8896,8902,hiaramente quale sia la deliberatione dell'Ecc.mo Senato dell'anno 1516 quando instituì il Ghetto Nuovo da,NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
93d4068dbe80ef7e52144ba2f5878da8b74c02f950ba8c8bd17f5b19454a91da,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,9315,9324,"in che consista l'auttorita data alli Cl.mi ss.ri Cattaveri per la parte 1516, et l'auttorita data al Magistr",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
ab5c85950c72621f4da34683fc3b3fabecba06fcf5b3c308a2615089b15a0d68,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,9532,9541," del 1516 non è stata data, né hanno essi signori Cattaveri, altra auttorita, che la semplice essecutione del",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
10b9327a07b4211d7eab63467e3c85069fcdd6476c6987f7e3a2b268069b0791,R142_0053,ORG,institutional_terms,Collegio,Collegio,text_diplomatic,9693,9701,"di poter raccordar alcun'altra regula nell'Ecc.mo Collegio, al qual sta poi la deliberatione poiche quanto s",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
e0951a8c924d080ddf50b1929dd636a4d9be71d08b2947893eda6bd94e951885,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,10005,10014,"venire, rimessa la deliberatione non alli signori Cattaveri, ma all'istesso Ecc.mo Collegio. Ne vediamo come ",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
e262d55edd77c17c76451078c58d7c2633105f5f0365a70437425df53e5c4eae,R142_0053,ORG,institutional_terms,Collegio,Collegio,text_diplomatic,10038,10046,"non alli signori Cattaveri, ma all'istesso Ecc.mo Collegio. Ne vediamo come voglino in virtù di detta parte ",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
17756c9eff6ab05fd8d98922425388ed9951460c8d4bd05ce84a5ddbce2b3755,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,10349,10355,"te instituito del 1541, al qual tempo se l'Ecc.mo Senato, che havesse voluto, che li ss.ri Cattaveri fosse",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
ecc5eefc3e3fa8bca3d15b988f5ae4125e95fdfbbca9ea628ddb8da9ca8bba46,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,10390,10399,"l'Ecc.mo Senato, che havesse voluto, che li ss.ri Cattaveri fossero essecutori di essa deliberatione, et dell",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
ae8dc7aed2a01d627ecdaadff30bb411e4b9743382581a10182bec583031babf,R142_0053,ORG,institutional_terms,Collegio,Collegio,text_diplomatic,10539,10547," Ghetto non occorreva, che commettesse all'Ecc.mo Collegio che disputasse altro magistrato a tal carico, ne ",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
63b3e3937a7de65d3f13a25c225abc471b61a4b73e2eb3ce1d2a7f47346c0c53,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,11997,12003," questo prendeno grande equivoco, perche l'Ecc.mo Senato con quelle parole si lascia chiaramente intender,",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
34ebabfcaa9e9828bd5526a9f6c85d773a364d834ea4550e70404fb9c03ba1ce,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,12370,12379,", ma non percio sotto la custodia di essi signori Cattaveri, perche l'haverebbe detto et non haverebbe commes",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
8c6cffc623b82c93cf72f9034a2712745f426ea03acf6cc01ac29b48e94a25c0,R142_0053,ORG,institutional_terms,Collegio,Collegio,text_diplomatic,12443,12451,erebbe detto et non haverebbe commesso all'Ecc.mo Collegio che deputasse altro Magistrato. Li Precessori Nos,NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
6183e5fda58d3eb137c8ec7f7a69c05e95bf023cae636ae56136fd489cc0aa27,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,12540,12546,"cessori Nostri se tale fosse stata la volonta del Senato non si sarebbono impediti, ne li Precessori di es",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
434eac30e46e846c6e628b03a9408b49df04491faad465bcd7da602ac757beae,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,12607,12616,"ebbono impediti, ne li Precessori di essi signori Cattaveri, che pur anch'essi erano in Senato al prender di ",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
d4ba8bf9a41889f24e6a272f3582170ed2fc274a066a00882de1dc5bb2a13100,R142_0053,ORG,institutional_terms,Senato,Senato,text_diplomatic,12645,12651,"ssi signori Cattaveri, che pur anch'essi erano in Senato al prender di essa deliberatione l'haverebbono pe",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
c076be97dd2a15116063dc13363ff2c7725dbf6e08560d494fc039cbfba397e1,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,12896,12905,"mai l'hanno pretesa nonche essercitata li signori Cattaveri, et si alcuna volta hanno messo mano in alcuna co",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
f0a0da68467da76beedc20e3d6498b055e6052b4a43cbb002c725a1a8e9000d2,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,13891,13900,"ch molestia d'alcuno delli ministri delli signori Cattaveri, o fatta alcuna inovatione sono stati sufragati d",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
1d2bc43e1078f79934c7924285c09da0c3f77ed00bc51127159d244a4d103506,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,14512,14521,"delli hebrei Todeschi, non devono pero li signori Cattaveri haver la custodia di essi, poiche sono in quel Gh",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
98314772f22334dca822676b5cb683abe05b0d777aa55292843d179d25c56193,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,15068,15077,"odia di quel Ghetto. Veniva detto da essi signori Cattaveri, che in esso Ghetto vi fossero se non 58 famiglie",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
e0b7164867301f2920957c77e5b8f12b1db6faa50ef38247cdd1ab5e5fb08eeb,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,15901,15910,"rmata certa inhibitione del magistrato di signori Cattaveri per occasione di certa fabrica, che faceva fare i",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
ac6f5d5e5ffbb18ee34fd9a20bba06575601f1834010c0257db8c2a3a9ff0b89,R142_0053,PER,actors,Piero Buoro,Piero Buoro,text_diplomatic,15990,16001,"a, che faceva fare in Ghetto vecchio il Cl.mo s.r Piero Buoro, si raccordino che con essa terminatione preteser",NER_person_name,pending_expert_validation,unresolved,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
7ddf3afff55da0670bf4dcf616b1f7b806ef3a12f2160217e557f0201ac09014,R142_0053,ORG,institutional_terms,Collegio,collegio,text_diplomatic,16202,16210," precessori fu di ciò dato conto nell'Ecc.mo pien collegio, dal quale furono in contradittorio udite le ragi",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
5e0d6c8d8a63d1a249265aff4fb7e7d592834f5696f5518e4c77841c06917f3c,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,16296,16305," udite le ragioni, et pretensioni di essi signori Cattaveri, et del magistrato nostro, et terminato, che le c",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
3b12dbd03b4744addcb658235db4fdd687293a52f577b6b500f4f88fc210c972,R142_0053,ORG,institutional_terms,Cattaveri,Cattaveri,text_diplomatic,16891,16900,"hora, et commetterlo alla custodia di Cl.mi ss.ri Cattaveri, se gli pare, che habbino ad esser governati con ",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
11b4bc7fb9c91bf6be91a38c010b892c6129884514c1a7dd09c457b9fafcc089,R142_0053,ORG,institutional_terms,Cattaveri,cattaveri,text_diplomatic,17402,17411," commettere questi mercanti alli ministri di essi cattaveri, perche in vece di attender al loro negotio habbi",NER_authority,pending_expert_validation,proposed,5e00a6c7a1058247393151cea0865c8939455dad732ce6e46c9983357003404e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
